item_id,warehouse,gender,item_category,brand_tier_group,listing_price,item_listing_date,item_purchase_date,item_accepted_or_rejected,merch_station_time,itemization_station_time,photo_station_time,qa_time
67332040,DC02,women,Dresses,1-Value,,,,rejected,37,39,178,0
65940699,DC02,kids,Shorts - Active,,5.99,2020-01-25,2020-01-26,accepted,14,38,36,0
65397941,DC02,women,Sweaters,3-Premium,19.99,2020-01-17,,accepted,34,32,59,0
66797707,DC03,women,Active Pants,2-Mass,20.99,2020-02-06,,accepted,36,45,53,10
64760866,DC03,women,Skirts & Skorts,1-Value,,,,rejected,28,41,0,0
65697321,DC03,women,Tops & Blouses & Shirts,1-Value,8.99,2020-01-22,,accepted,16,40,23,0
65401235,DC02,kids,Skirts & Skorts,1-Value,,,,rejected,34,21,0,0
66608527,DC02,kids,Jeans,1-Value,8.99,2020-02-05,2020-02-11,accepted,25,29,26,0
65531568,DC05,women,Dresses,2-Mass,36.99,2020-01-18,,accepted,28,41,42,0
65282141,DC05,women,Tees & Tanks,2-Mass,15.99,2020-01-15,,accepted,26,54,38,0
66587269,DC02,women,Shoes,2-Mass,23.99,2020-02-04,2020-02-10,accepted,21,31,35,0
65899580,DC05,women,Tops & Blouses & Shirts,4-Designer,104.99,2020-01-25,,accepted,38,169,72,0
66495732,DC02,women,Skirts & Skorts,1-Value,7.99,2020-02-01,,accepted,26,93,28,0
64870036,DC05,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-09,,accepted,34,47,57,0
65483077,DC05,women,Dresses,2-Mass,14.99,2020-01-17,,accepted,330,59,115,0
66338717,DC02,women,Boots,3-Premium,85.99,2020-02-12,,accepted,116,20,23,0
66556908,DC05,women,Sweaters,1-Value,10.99,2020-02-05,,accepted,24,37,28,0
64736283,DC04,kids,Leggings,2-Mass,8.99,2020-01-04,,accepted,18,17,48,0
65053846,DC02,women,Tops & Blouses & Shirts,1-Value,10.99,2020-01-10,,accepted,47,113,48,0
66888336,DC03,kids,One Piece,,9.99,2020-02-08,2020-02-10,accepted,12,20,53,0
67028230,DC04,women,Pants,1-Value,8.99,2020-02-12,,accepted,23,35,127,0
65844994,DC05,women,Handbags,2-Mass,22.99,2020-01-25,,accepted,36,68,226,0
64975511,DC05,women,Shorts,2-Mass,7.99,2020-01-09,,accepted,26,39,26,0
66560596,DC05,women,Tees & Tanks,2-Mass,11.99,2020-02-04,,accepted,70,67,60,0
64874105,DC02,women,Sweaters,2-Mass,,,,rejected,24,63,0,0
65241299,DC02,women,Active Pants,1-Value,14.99,2020-01-14,2020-01-18,accepted,27,75,209,0
66409729,DC02,women,Shoes,1-Value,,,,rejected,23,15,0,0
66726966,DC05,kids,Tees & Tanks,1-Value,7.99,2020-02-07,2020-02-08,accepted,18,30,43,0
66823873,DC02,kids,Jeans,,6.99,2020-02-07,2020-02-12,accepted,20,30,30,0
66016040,DC05,kids,Tees & Tanks,1-Value,5.99,2020-01-28,,accepted,18,32,36,0
64723227,DC05,women,Dresses,1-Value,17.99,2020-01-05,,accepted,33,53,42,0
66657193,DC05,women,Sweaters,1-Value,20.99,2020-02-06,2020-02-08,accepted,39,40,39,0
67085940,DC02,women,Tops & Blouses & Shirts,1-Value,16.99,2020-02-12,,accepted,19,36,169,0
65784978,DC04,women,Tops & Blouses & Shirts,3-Premium,25.99,2020-01-23,2020-01-27,accepted,21,31,27,0
67132566,DC05,women,Coats & Jackets,3-Premium,,2020-02-13,,accepted,32,43,71,0
67311317,DC02,women,Pants,4-Designer,,,,accepted,60,36,109,0
66925005,DC05,women,,1-Value,,,,rejected,62,53,0,0
65929642,DC03,women,Dresses,1-Value,15.99,2020-01-25,,accepted,20,58,85,3
65516679,DC03,women,Skirts & Skorts,3-Premium,20.99,2020-01-21,,accepted,23,48,278,5
66074828,DC04,women,Sweaters,3-Premium,25.99,2020-01-30,,accepted,14,34,41,0
64977547,DC02,kids,Tees & Tanks,1-Value,8.99,2020-01-09,,accepted,27,40,47,0
65744164,DC04,women,Shoes,2-Mass,29.99,2020-01-23,2020-02-08,accepted,31,34,76,0
66435966,DC05,women,Jeans,1-Value,8.99,2020-02-02,2020-02-04,accepted,39,58,76,0
67074853,DC05,women,Tees & Tanks,2-Mass,8.99,2020-02-12,,accepted,24,32,39,0
65043173,DC04,women,Tops & Blouses & Shirts,2-Mass,17.99,2020-01-10,,accepted,29,24,24,0
66955292,DC02,women,,,,,,rejected,40,24,0,0
66260140,DC04,women,Tees & Tanks,1-Value,,,,rejected,12,36,0,0
66740069,DC04,women,Sweaters,2-Mass,12.99,2020-02-06,,accepted,19,24,21,0
65973641,DC02,women,Sweatshirts & Fleece,2-Mass,17.99,2020-01-25,,accepted,32,46,36,0
65256881,DC03,women,Tops & Blouses & Shirts,1-Value,6.99,2020-01-14,2020-01-31,accepted,26,47,65,0
65718911,DC04,women,Blazers,2-Mass,27.99,2020-01-22,,accepted,19,23,48,0
65083231,DC02,women,Tops & Blouses & Shirts,2-Mass,8.99,2020-01-10,,accepted,30,42,20,0
66866837,DC02,women,Tops & Blouses & Shirts,1-Value,10.99,2020-02-11,,accepted,14,47,80,0
65018528,DC05,women,Sweaters,4-Designer,49.99,2020-01-10,2020-01-29,accepted,49,102,37,0
65538273,DC02,women,Shorts,2-Mass,,,,rejected,18,79,0,0
66524758,DC05,women,Sweaters,1-Value,12.99,2020-02-04,,accepted,51,20,69,0
66450211,DC05,women,Sweaters,1-Value,9.99,2020-02-01,,accepted,19,38,50,0
66171893,DC02,women,Shoes,4-Designer,98.99,2020-01-29,,accepted,28,40,28,0
66871770,DC04,women,Skirts & Skorts,2-Mass,17.99,2020-02-11,2020-02-11,accepted,22,44,89,0
66136036,DC02,women,Shorts,1-Value,,,,rejected,24,32,0,0
65345680,DC04,women,Jeans,1-Value,14.99,2020-01-17,,accepted,21,39,57,16
65344035,DC02,kids,One Piece,,9.99,2020-01-15,,accepted,39,42,94,0
65703755,DC03,women,Handbags,1-Value,20.99,2020-01-22,2020-01-31,accepted,24,45,171,6
65882752,DC04,kids,Sweaters,,7.99,2020-01-25,2020-01-31,accepted,9,35,52,0
66114865,DC03,women,Tees & Tanks,1-Value,,,,rejected,95,35,0,0
67186895,DC02,women,Pants,2-Mass,4.99,2020-02-13,,accepted,56,37,32,0
65982128,DC05,women,Sweaters,2-Mass,16.99,2020-01-25,2020-01-28,accepted,18,19,41,0
66555743,DC04,women,,1-Value,,,,rejected,17,19,0,0
66755826,DC03,women,Sweatshirts & Fleece,3-Premium,27.99,2020-02-06,,accepted,33,38,49,3
65385366,DC05,kids,Dresses,1-Value,,,,rejected,17,27,0,0
66299385,DC02,women,Shoes,2-Mass,27.99,2020-01-30,,accepted,23,28,42,0
65712568,DC04,women,,,,,,rejected,22,13,0,0
66106903,DC02,women,Scarves & Wraps,1-Value,5.99,2020-01-28,,accepted,16,29,50,0
64707657,DC02,women,Sweaters,1-Value,31.99,2020-01-04,2020-01-10,accepted,33,51,42,0
66502898,DC05,women,Tees & Tanks,1-Value,,,,rejected,13,24,30,0
65644616,DC05,women,Shoes,2-Mass,94.99,2020-01-21,,accepted,45,52,27,0
67320119,DC02,women,Skirts & Skorts,4-Designer,,,,rejected,46,98,125,0
65366736,DC04,women,Coats & Jackets,2-Mass,42.99,2020-01-17,2020-01-20,accepted,113,51,39,7
66699864,DC04,women,Dresses,2-Mass,,,,rejected,60,52,0,0
67169490,DC04,women,Shorts,1-Value,7.99,2020-02-13,,accepted,12,26,32,0
66291284,DC04,women,Sweaters,1-Value,9.99,2020-01-31,2020-01-31,accepted,19,44,37,0
64776922,DC02,women,Tees & Tanks,1-Value,,,,rejected,40,71,0,0
65568615,DC05,women,Shoes,1-Value,27.99,2020-01-18,2020-01-25,accepted,77,92,143,0
65763860,DC05,women,Skirts & Skorts,2-Mass,13.99,2020-01-23,2020-02-03,accepted,57,48,83,0
65713354,DC04,women,Skirts & Skorts,2-Mass,13.99,2020-01-24,,accepted,24,35,146,0
66113817,DC02,women,Sweaters,2-Mass,10.99,2020-01-28,2020-01-28,accepted,51,44,21,0
66803172,DC05,women,Dresses,2-Mass,57.99,2020-02-07,,accepted,24,52,46,0
66708505,DC05,women,Active Pants,2-Mass,19.99,2020-02-11,,accepted,38,107,59,0
64918671,DC05,women,Skirts & Skorts,2-Mass,28.99,2020-01-09,,accepted,31,33,56,0
65570437,DC04,women,Dresses,2-Mass,17.99,2020-01-18,2020-01-19,accepted,27,25,106,0
66410563,DC02,women,Pants,4-Designer,38.99,2020-02-01,,accepted,22,55,33,0
64833932,DC05,kids,Jeans,1-Value,,,,rejected,46,75,0,0
67012432,DC02,women,Shoes,2-Mass,33.99,2020-02-11,,accepted,46,47,24,0
67278593,DC02,women,Shoes,2-Mass,,,,accepted,44,41,67,0
65280301,DC05,women,Tees & Tanks,2-Mass,10.99,2020-01-15,,accepted,26,39,42,0
66629013,DC05,women,Handbags,2-Mass,43.99,2020-02-05,2020-02-10,accepted,34,57,201,0
66903918,DC05,women,Tops & Blouses & Shirts,1-Value,7.99,2020-02-08,,accepted,34,72,34,0
66038074,DC02,women,Shoes,4-Designer,19.99,2020-01-28,2020-01-30,accepted,20,48,47,0
64720361,DC04,women,Pants,2-Mass,5.99,2020-01-04,2020-01-10,accepted,54,56,48,0
65078558,DC05,women,Dresses,1-Value,17.99,2020-01-11,,accepted,15,35,47,0
65667501,DC02,women,Tops & Blouses & Shirts,1-Value,27.99,2020-01-19,,accepted,16,39,360,0
64898204,DC02,women,Dresses,2-Mass,20.99,2020-01-08,2020-01-10,accepted,58,51,137,0
65983668,DC03,women,Tees & Tanks,1-Value,,,,rejected,82,34,0,0
67131375,DC04,women,Dresses,2-Mass,39.99,2020-02-13,,accepted,25,35,72,0
65310131,DC05,women,Sweaters,1-Value,16.99,2020-01-15,,accepted,22,45,215,0
65164374,DC05,women,Jeans,2-Mass,22.99,2020-01-14,,accepted,31,51,47,0
65440739,DC03,women,Shoes,2-Mass,39.99,2020-01-17,,accepted,22,50,61,4
65902094,DC03,kids,Sweaters,1-Value,9.99,2020-01-24,,accepted,17,25,50,0
66353227,DC05,women,Jeans,2-Mass,16.99,2020-02-11,,accepted,45,88,69,0
64870947,DC04,women,Skirts & Skorts,1-Value,,,,rejected,13,42,0,0
65643306,DC02,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-01-18,2020-01-20,accepted,59,63,69,0
66354052,DC02,women,,1-Value,,,,rejected,18,15,0,0
67148771,DC03,women,Shorts,2-Mass,14.99,2020-02-13,,accepted,21,65,63,3
65228892,DC03,women,Active Tops,2-Mass,,,,rejected,16,47,0,0
65572457,DC05,women,Dresses,1-Value,19.99,2020-01-22,,accepted,26,40,45,0
64711965,DC02,women,Sweaters,3-Premium,26.99,2020-01-04,,accepted,14,35,21,0
66728181,DC02,women,,,,,,rejected,27,0,0,0
66118037,DC02,women,Dresses,2-Mass,15.99,2020-01-28,2020-01-30,accepted,21,39,60,0
65577616,DC05,women,Pants,1-Value,10.99,2020-01-18,,accepted,28,36,56,0
67251133,DC05,women,Pants,3-Premium,,,,rejected,34,91,72,0
66855469,DC02,kids,Sweaters,1-Value,,,,rejected,24,22,0,0
64744910,DC02,women,Tops & Blouses & Shirts,1-Value,8.99,2020-01-04,,accepted,28,48,73,0
66463084,DC02,women,Tops & Blouses & Shirts,1-Value,9.99,2020-02-01,2020-02-07,accepted,25,60,66,0
66208409,DC03,women,Shoes,1-Value,24.99,2020-01-29,2020-02-08,accepted,37,30,44,2
65504120,DC02,kids,Sweatshirts & Fleece,2-Mass,19.99,2020-01-17,,accepted,19,38,46,0
66572420,DC02,women,Sweaters,2-Mass,23.99,2020-02-05,,accepted,21,65,63,0
66231589,DC04,women,Shorts,3-Premium,34.99,2020-01-30,,accepted,21,26,35,0
65779450,DC05,women,Active Tops,2-Mass,13.99,2020-01-24,,accepted,30,63,31,0
64709838,DC02,women,,,,,,rejected,25,0,0,0
66731030,DC04,women,Dresses,1-Value,12.99,2020-02-06,2020-02-06,accepted,32,32,54,0
66299439,DC02,women,,,,,,rejected,28,22,0,0
67255482,DC02,women,One Piece,3-Premium,,,,rejected,22,72,0,0
65294018,DC03,women,Shoes,1-Value,21.99,2020-01-15,,accepted,26,24,32,3
65395955,DC05,kids,Sweaters,,13.99,2020-01-17,,accepted,24,60,40,0
66699247,DC03,women,Shorts,2-Mass,9.99,2020-02-06,,accepted,27,72,30,3
65465880,DC02,women,Dresses,3-Premium,55.99,2020-01-17,,accepted,19,58,19,0
64682580,DC04,women,Skirts & Skorts,3-Premium,29.99,2020-01-03,,accepted,23,27,67,0
66768286,DC03,women,Sweaters,1-Value,14.99,2020-02-07,,accepted,18,56,31,3
67325418,DC02,women,Shorts - Active,2-Mass,,,,accepted,49,50,99,0
65489938,DC04,women,Sweatshirts & Fleece,1-Value,17.99,2020-01-17,2020-01-17,accepted,36,32,26,0
67161059,DC05,women,Pants,4-Designer,,,,accepted,35,55,109,0
65221640,DC02,women,Tops & Blouses & Shirts,1-Value,12.99,2020-01-14,2020-01-15,accepted,23,36,61,0
67357249,DC02,women,,1-Value,,,,rejected,16,0,0,0
67113904,DC05,women,Skirts & Skorts,1-Value,,,,rejected,91,40,0,0
66611614,DC03,kids,Coats & Jackets,1-Value,,,,rejected,54,25,0,0
66570406,DC04,women,Shorts,1-Value,8.99,2020-02-04,,accepted,20,28,46,0
66640132,DC05,women,Tees & Tanks,2-Mass,16.99,2020-02-05,,accepted,16,62,43,0
66633741,DC02,women,Dresses,4-Designer,65.99,2020-02-05,,accepted,29,32,58,0
66757551,DC05,kids,,2-Mass,,,,rejected,32,25,0,0
65960144,DC02,women,Tees & Tanks,2-Mass,11.99,2020-01-26,2020-01-27,accepted,30,39,27,0
65259158,DC05,women,Coats & Jackets,3-Premium,40.99,2020-01-15,2020-01-22,accepted,16,45,55,0
65644545,DC04,kids,Coats & Jackets,2-Mass,24.99,2020-01-19,,accepted,357,44,94,0
66469586,DC04,women,Jeans,3-Premium,24.99,2020-02-04,,accepted,17,42,48,0
67256475,DC03,women,Tops & Blouses & Shirts,1-Value,,,,accepted,37,75,74,0
66189642,DC03,women,Coats & Jackets,4-Designer,109.99,2020-01-29,,accepted,38,40,47,1
64964014,DC05,women,Sweaters,3-Premium,23.99,2020-01-09,2020-01-10,accepted,36,53,40,0
66312522,DC05,women,Pants,2-Mass,12.99,2020-01-31,,accepted,26,57,61,0
67282097,DC05,women,Jeans,1-Value,,,,rejected,45,60,0,0
65396497,DC05,women,Tops & Blouses & Shirts,1-Value,7.99,2020-01-17,2020-01-23,accepted,28,56,28,0
65027158,DC03,kids,Dresses,1-Value,15.99,2020-01-10,2020-01-19,accepted,22,21,69,0
65291933,DC04,kids,One Piece,1-Value,,,,rejected,17,34,0,0
65706152,DC05,women,Sweaters,1-Value,15.99,2020-01-23,2020-01-23,accepted,23,32,89,0
67058837,DC02,women,Sweaters,3-Premium,18.99,2020-02-11,,accepted,19,38,27,0
66165543,DC02,women,Leggings,1-Value,12.99,2020-01-29,2020-01-29,accepted,24,72,48,0
66351653,DC04,women,Tops & Blouses & Shirts,2-Mass,11.99,2020-01-31,2020-02-12,accepted,20,37,168,0
65187989,DC02,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-11,,accepted,41,45,32,0
66023528,DC02,women,Tops & Blouses & Shirts,1-Value,,,,rejected,23,24,0,0
66338300,DC05,women,Coats & Jackets,2-Mass,19.99,2020-01-31,2020-01-31,accepted,25,50,46,0
64755982,DC05,women,Handbags,3-Premium,36.99,2020-01-07,,accepted,29,114,267,0
64914993,DC02,kids,Sweaters,,7.99,2020-01-09,2020-01-24,accepted,30,27,41,0
64871960,DC02,women,Tees & Tanks,2-Mass,12.99,2020-01-08,,accepted,15,49,58,0
66305116,DC03,women,Skirts & Skorts,3-Premium,29.99,2020-01-31,,accepted,11,36,42,7
67221070,DC03,women,Blazers,2-Mass,,,,accepted,26,39,38,2
66805658,DC03,kids,Tees & Tanks,,,,,rejected,14,29,0,0
66004808,DC03,women,Pants,1-Value,9.99,2020-01-25,2020-02-03,accepted,32,48,41,3
66472485,DC02,kids,Sweaters,3-Premium,,,,rejected,33,54,0,0
65273590,DC03,women,Pants,2-Mass,23.99,2020-01-14,2020-01-20,accepted,38,24,52,2
64724115,DC05,kids,Dresses,1-Value,9.99,2020-01-07,,accepted,30,41,102,0
65490976,DC02,kids,Active Tops,2-Mass,12.99,2020-01-17,,accepted,21,26,65,0
67020922,DC04,women,Sweaters,4-Designer,58.99,2020-02-11,,accepted,19,64,72,0
66927966,DC02,women,Sweaters,4-Designer,56.99,2020-02-08,2020-02-09,accepted,22,35,147,0
66912233,DC02,women,Sweaters,1-Value,9.99,2020-02-08,,accepted,52,26,51,0
67246387,DC05,women,Coats & Jackets,1-Value,,,,accepted,64,112,75,0
65661836,DC02,women,Dresses,2-Mass,17.99,2020-01-22,,accepted,28,55,16,0
64865950,DC04,women,Dresses,1-Value,19.99,2020-01-08,,accepted,21,33,55,0
67279016,DC05,women,Skirts & Skorts,1-Value,,,,rejected,19,70,60,0
66251194,DC02,kids,Shoes,3-Premium,13.99,2020-01-30,,accepted,34,30,116,0
65719413,DC04,kids,Active Tops,1-Value,7.99,2020-01-22,,accepted,23,70,92,0
67105671,DC05,women,Tops & Blouses & Shirts,2-Mass,,,,accepted,44,58,30,0
66951902,DC04,women,Tops & Blouses & Shirts,1-Value,7.99,2020-02-10,,accepted,28,60,47,0
66652569,DC02,kids,Active Pants,1-Value,6.99,2020-02-05,,accepted,29,124,54,0
65542263,DC05,women,Sweaters,1-Value,,,,rejected,30,39,0,0
65931490,DC05,women,Coats & Jackets,2-Mass,18.99,2020-01-25,,accepted,64,29,90,0
66912665,DC04,women,Tees & Tanks,1-Value,,,,rejected,24,37,0,0
64697429,DC03,women,Pants,2-Mass,11.99,2020-01-04,,accepted,21,67,82,1
65576527,DC04,women,Dresses,2-Mass,16.99,2020-01-18,2020-02-08,accepted,26,66,136,0
66883222,DC02,women,Dresses,1-Value,,,,rejected,24,55,0,0
64718935,DC02,women,Scarves & Wraps,1-Value,,,,rejected,19,53,0,0
67281315,DC03,women,Boots,2-Mass,,,,rejected,10,39,33,5
65836993,DC02,women,Tops & Blouses & Shirts,2-Mass,19.99,2020-01-23,,accepted,21,41,251,0
65553638,DC02,kids,Active Pants,2-Mass,8.99,2020-01-18,,accepted,24,24,35,0
67284243,DC03,women,,,,,,rejected,53,14,0,0
65697018,DC02,women,Pants,1-Value,,,,rejected,25,97,0,0
65757256,DC05,women,Sweatshirts & Fleece,2-Mass,9.99,2020-01-23,,accepted,24,39,48,0
65021488,DC03,women,Sweaters,2-Mass,20.99,2020-01-10,2020-01-16,accepted,30,43,41,0
66862319,DC05,women,Sweaters,3-Premium,60.99,2020-02-08,2020-02-08,accepted,45,55,45,0
65677244,DC05,women,Sweaters,2-Mass,17.99,2020-01-22,,accepted,22,34,31,0
65897510,DC02,women,,,,,,rejected,33,27,0,0
65844186,DC05,women,Tees & Tanks,1-Value,9.99,2020-01-23,,accepted,10,38,32,0
67339326,DC02,women,Handbags,1-Value,,,,rejected,25,49,0,0
67347026,DC02,women,Sweaters,3-Premium,,,,accepted,27,60,0,0
65281166,DC02,women,Sweatshirts & Fleece,1-Value,14.99,2020-01-14,,accepted,34,53,82,0
65263839,DC05,women,,,,,,rejected,30,0,0,0
65241580,DC04,women,Sweatshirts & Fleece,1-Value,10.99,2020-01-12,,accepted,23,41,88,0
65254697,DC03,women,Coats & Jackets,1-Value,25.99,2020-01-14,2020-02-11,accepted,18,44,30,28
65832703,DC05,women,Active Tops,2-Mass,20.99,2020-01-28,2020-01-28,accepted,14,63,60,0
65735634,DC05,women,Jeans,2-Mass,15.99,2020-01-27,,accepted,73,65,51,0
67122013,DC05,women,,,,,,rejected,55,0,0,0
67232744,DC03,women,Pants,2-Mass,,,,accepted,30,50,145,2
66027869,DC02,women,Coats & Jackets,2-Mass,19.99,2020-01-26,2020-01-26,accepted,35,24,100,0
65206323,DC02,women,Tops & Blouses & Shirts,1-Value,16.99,2020-01-12,,accepted,24,81,18,0
64948142,DC02,women,Tops & Blouses & Shirts,2-Mass,,,,rejected,18,43,0,0
66370227,DC03,women,Tees & Tanks,2-Mass,8.99,2020-01-31,2020-02-06,accepted,16,71,30,4
65681299,DC03,women,Sweaters,2-Mass,12.99,2020-01-19,,accepted,26,27,79,0
65048830,DC05,women,Dresses,1-Value,14.99,2020-01-11,,accepted,24,71,34,0
65150550,DC05,women,Handbags,4-Designer,67.99,2020-01-12,2020-01-16,accepted,46,398,54,0
67175521,DC05,women,Tees & Tanks,1-Value,,,,rejected,19,78,0,0
66424490,DC02,women,Dresses,2-Mass,17.99,2020-01-31,,accepted,30,36,21,0
65550117,DC02,women,Tees & Tanks,1-Value,,,,rejected,25,36,0,0
67281684,DC02,women,Dresses,3-Premium,,,,accepted,41,49,53,0
66412548,DC04,women,Tops & Blouses & Shirts,1-Value,10.99,2020-02-03,,accepted,21,65,230,0
66534088,DC02,women,Jeans,3-Premium,26.99,2020-02-04,,accepted,45,57,20,0
66459835,DC02,women,,,,,,rejected,15,67,0,0
65152584,DC02,women,Tops & Blouses & Shirts,3-Premium,18.99,2020-01-12,2020-02-04,accepted,45,48,183,0
66411237,DC02,women,Dresses,3-Premium,24.99,2020-01-31,2020-02-05,accepted,28,62,27,0
66126464,DC05,women,Tops & Blouses & Shirts,2-Mass,12.99,2020-01-29,,accepted,26,59,58,0
66530064,DC03,women,Skirts & Skorts,3-Premium,16.99,2020-02-04,,accepted,21,36,42,3
65577596,DC05,women,Shoes,2-Mass,33.99,2020-01-19,2020-01-22,accepted,44,30,65,0
66979194,DC02,women,Dresses,1-Value,21.99,2020-02-09,,accepted,47,102,121,0
66916512,DC05,women,Skirts & Skorts,4-Designer,22.99,2020-02-08,2020-02-10,accepted,39,74,40,0
65433166,DC02,women,Tops & Blouses & Shirts,1-Value,8.99,2020-01-17,2020-02-02,accepted,31,51,81,0
67263358,DC02,kids,Tops & Blouses & Shirts,,,,,accepted,16,28,86,0
64900452,DC02,women,Jeans,2-Mass,10.99,2020-01-08,2020-01-08,accepted,34,36,26,0
67030178,DC02,women,,,,,,rejected,27,13,0,0
65594817,DC04,kids,Coats & Jackets,1-Value,,,,rejected,31,30,0,0
65012654,DC02,women,One Piece,4-Designer,104.99,2020-01-09,2020-01-23,accepted,95,57,35,0
66890442,DC04,women,Shoes,4-Designer,43.99,2020-02-08,2020-02-10,accepted,26,28,46,0
66415398,DC04,kids,,1-Value,,,,rejected,12,51,0,0
65113855,DC03,women,Tees & Tanks,1-Value,7.99,2020-01-11,,accepted,15,34,48,0
65532860,DC02,women,Sweatshirts & Fleece,1-Value,9.99,2020-01-17,,accepted,121,48,114,0
67068587,DC02,women,Handbags,2-Mass,32.99,2020-02-12,,accepted,15,61,126,0
65113313,DC05,women,Active Pants,2-Mass,23.99,2020-01-11,,accepted,17,60,47,0
65748787,DC02,kids,Tees & Tanks,,,,,rejected,22,28,0,0
66671782,DC03,women,Handbags,1-Value,27.99,2020-02-06,,accepted,21,45,174,5
65660725,DC03,women,One Piece,2-Mass,49.99,2020-01-22,2020-01-24,accepted,17,51,117,0
67206382,DC05,women,Tees & Tanks,1-Value,,,,rejected,28,85,31,0
67052386,DC02,women,Tops & Blouses & Shirts,1-Value,10.99,2020-02-11,,accepted,62,36,44,0
66845438,DC05,women,Tops & Blouses & Shirts,2-Mass,10.99,2020-02-07,,accepted,29,68,37,0
66566693,DC03,women,Active Pants,1-Value,7.99,2020-02-05,,accepted,61,40,66,3
65647469,DC04,women,Tops & Blouses & Shirts,1-Value,8.99,2020-01-18,2020-01-19,accepted,20,36,60,0
67174335,DC05,women,Sweatshirts & Fleece,1-Value,26.99,2020-02-13,,accepted,41,134,61,0
67281042,DC02,women,Sweaters,2-Mass,,,,accepted,30,54,88,0
67012049,DC05,women,Sweaters,1-Value,6.99,2020-02-12,,accepted,182,39,35,0
65495159,DC03,kids,Dresses,2-Mass,18.99,2020-01-17,2020-02-05,accepted,14,16,56,10
65017726,DC05,women,Tops & Blouses & Shirts,3-Premium,27.99,2020-01-11,,accepted,29,34,48,0
65309578,DC05,women,Shoes,2-Mass,12.99,2020-01-15,,accepted,53,35,94,0
64851457,DC03,women,Sweaters,3-Premium,22.99,2020-01-08,,accepted,29,60,35,0
65893260,DC02,women,Sweaters,2-Mass,19.99,2020-01-24,2020-01-27,accepted,46,43,117,0
64869329,DC05,women,Sweatshirts & Fleece,2-Mass,22.99,2020-01-08,,accepted,30,61,39,0
66873242,DC05,women,Dresses,1-Value,21.99,2020-02-08,2020-02-08,accepted,131,37,29,0
65560536,DC04,kids,Skirts & Skorts,1-Value,5.99,2020-01-18,2020-02-01,accepted,16,25,39,0
67314390,DC04,women,Dresses,1-Value,,,,accepted,11,77,46,0
64975721,DC03,women,Sweaters,1-Value,,,,rejected,30,33,0,0
66273102,DC03,women,Tops & Blouses & Shirts,1-Value,7.99,2020-01-30,2020-01-30,accepted,25,33,55,0
66212563,DC04,women,Coats & Jackets,2-Mass,15.99,2020-01-29,,accepted,23,41,52,0
66353586,DC02,women,Sweaters,1-Value,38.99,2020-01-31,,accepted,33,51,67,0
64980517,DC04,women,Tops & Blouses & Shirts,3-Premium,20.99,2020-01-10,,accepted,34,29,144,0
66237784,DC04,women,,,,,,rejected,28,0,0,0
66318168,DC03,women,Tights & Hosiery,3-Premium,20.99,2020-01-31,2020-01-31,accepted,31,29,32,4
67125407,DC03,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-02-12,,accepted,34,34,38,3
67207038,DC05,women,Tops & Blouses & Shirts,2-Mass,,,,accepted,84,52,55,0
64738389,DC02,women,Vest,2-Mass,29.99,2020-01-04,2020-01-22,accepted,35,28,19,0
66791303,DC03,women,Tees & Tanks,2-Mass,10.99,2020-02-07,,accepted,39,50,56,3
65020923,DC05,kids,Tees & Tanks,1-Value,,,,rejected,13,38,0,0
66606647,DC02,women,Swim,1-Value,10.99,2020-02-04,2020-02-08,accepted,29,20,69,0
65876363,DC03,kids,Sweatshirts & Fleece,2-Mass,15.99,2020-01-23,,accepted,50,90,36,5
65729030,DC05,women,Sweaters,2-Mass,18.99,2020-01-24,2020-02-03,accepted,33,54,46,0
66550992,DC04,women,Shorts,1-Value,,,,rejected,18,48,0,0
64673575,DC04,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-01-03,2020-01-04,accepted,18,29,56,0
66467875,DC05,women,Sweatshirts & Fleece,3-Premium,40.99,2020-02-01,,accepted,29,34,42,0
67280203,DC02,women,Sweatshirts & Fleece,2-Mass,,,,accepted,68,41,85,0
66621775,DC03,women,Tops & Blouses & Shirts,1-Value,9.99,2020-02-05,,accepted,25,25,276,9
66959927,DC05,women,Dresses,1-Value,14.99,2020-02-11,,accepted,42,23,77,0
66246996,DC03,kids,Leggings,1-Value,,,,rejected,28,33,0,0
65087014,DC05,kids,Shorts,,,,,rejected,25,23,0,0
65695429,DC03,women,Active Tops,1-Value,,,,rejected,19,50,0,0
65589150,DC05,women,Tops & Blouses & Shirts,1-Value,12.99,2020-01-22,,accepted,43,39,60,0
67284913,DC03,women,Shorts - Active,2-Mass,,,,accepted,18,56,43,3
64897178,DC05,women,Tops & Blouses & Shirts,1-Value,8.99,2020-01-08,,accepted,28,50,50,0
67090589,DC02,kids,Tees & Tanks,,3.99,2020-02-11,,accepted,16,15,43,0
66786831,DC05,women,Dresses,1-Value,23.99,2020-02-07,,accepted,103,260,108,0
65288992,DC05,women,Pants,3-Premium,29.99,2020-01-16,,accepted,18,39,86,0
67124250,DC03,women,Tops & Blouses & Shirts,1-Value,,,,rejected,10,38,0,0
67157804,DC04,women,Swim,2-Mass,31.99,2020-02-13,,accepted,28,124,53,0
